gene	gwas_score
SACK1B	0.0486857993654125
MEIOSIN	0.04867873627395914
ASB3	0.04867650948929493
TRPM7	0.048642570414819584
H3-5	0.04857414873338029
SRARP	0.04851517206128969
HAAO	0.04847516750394943
OSBPL2	0.04847399953818748
PTDSS1	0.048473218147326275
PGAP4	0.04840199500885202
SETX	0.04839668084641665
HAPLN4	0.04833850774055789
MUC13	0.04824129396680218
TRIM13	0.04816540324308211
MYO9A	0.04811407112897173
NASP	0.048017450302608525
ABTB2	0.04800648340229177
FAM180B	0.04798823146808882
TUBB1	0.04789484239531405
CAMK4	0.047882870526073075
NUPR1	0.04787883026790785
TPCN1	0.04782744380054861
NOTCH1	0.047815910720556236
PPM1L	0.04773016960283974
DDB2	0.04766396734572888
LEKR1	0.047645328710807476
EHD4	0.04762447971043246
SLC24A2	0.04760527489583544
CYP46A1	0.047590508929895275
CAMSAP2	0.04756627191034135
NR3C1	0.047511963955855906
ATRN	0.04746532886833447
NPBWR2	0.04745690864419865
CNIH3	0.047438990189824636
EPHX4	0.04740559917727529
KIF21A	0.047380261504431954
C16orf78	0.047360581098907416
TMEM151A	0.047285691380853846
LIFR	0.04712156721648521
PKD2L2	0.047100813334295694
MDK	0.04709622048476707
SST	0.04708835964615076
GPATCH11	0.04708690343202507
SGF29	0.047053249712106233
NFKBIB	0.04704167247009916
TLN1	0.047004268376009024
DUSP13B	0.04700236601229894
MTFMT	0.04697253513754989
UBR5	0.04695788240754485
C22orf42	0.04691941389566455
BCL6B	0.04682710339517184
PRR15L	0.04673319513563453
ARMC7	0.0466873028758475
HERC6	0.04666594204904572
NFKB1	0.04658585253685126
CTSZ	0.04658142218088954
MESP1	0.04656550423684328
MSH6	0.046555771410685585
RABEP2	0.04655500423722512
CCDC110	0.046533392026647365
NAA50	0.046496079087485
ST3GAL3	0.04648358236968472
KLHL40	0.046472992545031934
BHMT2	0.04644233391559712
RIOX1	0.0464194274182809
ENSG00000289490	0.04630920808846867
STK32B	0.04623567890017561
BTAF1	0.046235446200328933
HPGDS	0.04620554949523992
TBR1	0.04616197419618311
PIM2	0.04614753434973611
NCKAP5L	0.04610710408818863
WDFY3	0.04597720485612268
NPIPA2	0.04597585791467438
NEK4	0.045950617058555576
EVA1B	0.045912003604678314
CCDC85C	0.045908692585935294
SNX18	0.045879056476994654
C2orf74	0.04578514765127767
LAMA2	0.04577434041362944
PYROXD2	0.04575799820347235
ZNF583	0.045720603168257025
TRPM1	0.04564839034770979
DRG2	0.04562130544438749
PLIN2	0.045596437700674924
GALNT13	0.045520039679965506
IFITM1	0.04551273030035325
H2AX	0.04549991086013787
ST7	0.045481258636904255
MRPL3	0.045460348489124267
GOLPH3L	0.04533653405294105
PITPNA	0.04530146997945025
PIK3C2A	0.045284069579479426
CLDN23	0.0452709795053791
CDK5RAP3	0.04524849537810089
TOPORS	0.04522464789016379
KANK3	0.04521221458448718
HOXC8	0.045194586014107085
IL12RB2	0.045190758639499895
NKIRAS1	0.045145219675830454
EMILIN3	0.04514256995494855
THAP12	0.04511457803178592
RNF11	0.04507330353343324
ASCL4	0.04503942522890974
DRC10	0.045035865468562565
SLC35D4	0.04497393629528131
LMOD2	0.04485022194708297
C22orf31	0.0448011862577369
RNF14	0.04479229044267356
DNAJC6	0.04472859239826797
YY1AP1	0.044684965423363095
TMEM106A	0.04459765315704676
FNDC5	0.04454967112807701
GALNT14	0.04427086160861485
N4BP1	0.044234227518883555
SH3KBP1	0.044150759046385
NPIPA1	0.04414524841960219
C6orf118	0.0441163217337951
SLCO1C1	0.04408666725546943
PDLIM5	0.04404022888393084
CST6	0.04403525839255858
FAM13B	0.043971666789932
TESMIN	0.04396711074208229
CCDC82	0.04393886743514368
MSC	0.04385784599120315
ARTN	0.043824770906912794
PHF3	0.0438057234902656
CCDC88A	0.0438054936213173
REC114	0.04365546053671548
VRK2	0.04356504843667512
ZCCHC10	0.043364561948819484
PANK2	0.04336146551217352
NEIL3	0.04334697867281344
NDUFB6	0.04326349661200267
PRICKLE2	0.043059943695023875
RSU1	0.04305179976656976
COL14A1	0.0430404127609337
SPP2	0.042955435985779285
INVS	0.04278919204470513
CALHM1	0.042692606321481814
PTPMT1	0.04258347858608417
METTL2B	0.04252854103979944
TSLIG1	0.0424851037350859
OR4C3	0.042453628674558846
ASXL3	0.0424348586859527
SOCS1	0.04242329503225785
PXYLP1	0.04233769772417896
SKP2	0.04230032986558806
CCDC39	0.04227531378280048
BACC1	0.04225775768341886
PRRT4	0.04221185636475702
MMRN1	0.042197769814427605
IL22RA1	0.042175756182459834
TMEM233	0.04205973520951152
CASP4	0.04205468488680499
CATSPER4	0.0420285590918532
THAP2	0.04193034786678118
SCN9A	0.04192050370076118
RAD21	0.04192011983094111
CPA5	0.04184980484466655
RASA4B	0.04184213197770255
ACTR1A	0.04183588135408371
GLI1	0.04175326441581728
CPA4	0.04171866857291822
IFT172	0.041714626616213966
GPATCH3	0.04171028458428164
SIRPB1	0.041681296184889916
BRAP	0.04164518298046019
ITPRIP	0.041639149769836785
MYZAP	0.041636930345508354
ERLIN2	0.04162206473194528
NLRP2B	0.04159434457502694
SIPA1L1	0.041574578110191704
CORIN	0.04146473019424667
ABHD18	0.0414498555218088
CYCS	0.04143912981403385
SPTBN1	0.04134800659232092
HEPH	0.04129074997408485
PITPNM3	0.04128666442154558
HDC	0.04125208216695873
MED28	0.04117307802120243
SERF2	0.04116092950390266
KCNK5	0.04112368507248104
LHFPL2	0.04111595445519013
SMCO4	0.041061859384262725
ENSG00000289764	0.04105149150204278
BTBD16	0.04104644570877365
EIF4ENIF1	0.04101963596877371
HSPH1	0.04090856510472934
TRMT11	0.04089702409822151
CENPP	0.040727985494268495
TBC1D16	0.04069396036048245
DRD2	0.0406315130069803
MFAP1	0.04060442866983768
PROK2	0.04059503291812077
MAP4	0.04050379646047271
SLC22A31	0.04046612512957568
SYT4	0.040459004853975085
NVL	0.040455422068987765
EFHC1	0.04042492083750278
GIMAP6	0.040420907755961986
NPIPB15	0.04035070147618515
BAZ1B	0.040345001745390685
ITGA2	0.040333032140868405
IFNA5	0.04032822640778175
ABCB11	0.04023953096451787
ARFGEF3	0.04023125568237901
DAW1	0.04009000970634281
TBC1D7	0.04001798259272918
GCM1	0.039993704808238606
ADGRG2	0.039990294141872676
NMD3	0.03998528005466538
GMPPB	0.03990282164670813
OXSM	0.03988517495857842
SLC14A1	0.03986065711390538
KDM3B	0.03985387201667275
TRIM51G	0.03985328771924752
CREBBP	0.03984508490810714
MFAP3L	0.03983398778646499
PCARE	0.039809356705856835
GATC	0.0397967150460596
NBPF10	0.03978465315425019
SIT1	0.039779512242795564
TMEM19	0.0397260014692934
EIF3C	0.039705973995627704
LAP3	0.03970260522655777
PLPPR4	0.0396378359702059
TANC1	0.03962699702649584
HSPG2	0.039596786245184444
SCRN3	0.03957501720283654
PLAG1	0.039528759757158735
GABARAPL2	0.03950334338534049
HEMGN	0.03947960007446371
CHST15	0.039478408832426204
KCNH2	0.039407206076420266
HPR	0.03931500484860495
GTPBP4	0.03930165376567416
NKX3-1	0.03928201242654724
GPRIN3	0.039248612355123086
OR13C3	0.039246809639035915
ELP3	0.039224773926060795
NAAA	0.03919250168455047
FHAD1	0.03911055963245738
OSBPL6	0.03909826220990292
TBXT	0.039016600982928945
TRNT1	0.038994610564327875
GNAI3	0.038961658907206806
GTF2IRD2B	0.03892771983273146
OR5L1	0.03887689444943076
GOSR2	0.038857758142574486
EPHB3	0.03884917032925469
SELP	0.038836039490217716
TMEM119	0.03873968476830205
BOP1	0.038716657108535245
CEP41	0.03867731441523579
MCM9	0.038605531891242016
VPS9D1	0.038576144901358654
SELENON	0.038566909378489944
KLHL3	0.038560011045322196
SLC7A14	0.03853329642350776
P2RX1	0.038505354324156575
ENSG00000300510	0.038468557174678696
MBD5	0.03829805103300647
TERF2IP	0.038247697277375564
HS1BP3	0.03822874158183581
UFSP1	0.038174700864157265
EIF2B5	0.03815376580447155
FAM174A	0.0381512519667118
INKA1	0.038101382860883215
PTPRN2	0.038082762343711433
ABHD16B	0.0380364080813091
TACR2	0.03802004322396499
HSPD1	0.037951111980817645
TLCD3A	0.037932396345460355
LRRC32	0.03791494215842035
LRRFIP2	0.037891828439342856
ANKK1	0.037869462077437174
ENSG00000285566	0.037857119360508666
PSMG3	0.0377928307907014
VIP	0.03776283459148707
HSPA4L	0.037732537184685305
LAMC2	0.03770986735047349
TOX4	0.03763297109164953
PDE1C	0.037626919763276506
PAQR6	0.037583620606403814
TMEM200A	0.03757729751178649
SLC36A4	0.03753565839372272
PSMC3	0.03753412517916114
ACMSD	0.03751684311074253
SOX1	0.03749286426912068
RAVER1	0.03749100040562854
ORAI1	0.03745547602806146
LRBA	0.03733970360799074
DNAJC12	0.03725859950181757
CTXN3	0.03720650870694186
BAZ1A	0.03708353448139726
PLEKHA7	0.03704045953167611
SRP14	0.036867215345092595
RNFT1	0.03686580216062225
ENSG00000288645	0.03684323423875205
RFPL3	0.0367891074617628
ANAPC5	0.036759514382477515
IFNA17	0.036753743879223595
TMEM42	0.03667861863042497
ZBTB2	0.03667513775777926
CHST10	0.036674913550627714
PACRGL	0.03662204595723705
SAMD3	0.03656635199490569
DAP3	0.03656056337390216
LHX3	0.036530358820567196
SOWAHB	0.036509022905671144
PNPO	0.036479359620106074
GAPT	0.036411171204693143
SLC22A12	0.036375196148104263
UBN1	0.036368143814064745
PIGV	0.03634678978141907
SMYD2	0.03633778978929542
MARS2	0.03629624352469845
YARS1	0.03627310489371523
ADAMTSL1	0.03625695291992915
NUDT16L1	0.03619731155289937
CERKL	0.0361924967609379
FRRS1	0.03610646462686813
TRIAP1	0.03604554142905275
WWP2	0.036034251806320895
TMEM134	0.03595963611923033
MFSD8	0.035942057372661686
RFLNA	0.035940949925216174
RBM28	0.035933843237927796
SKA2	0.035932126581151316
ATP5F1C	0.03561189762133952
MLIP	0.03552368909259667
IFNA10	0.0355159460193529
ZBTB16	0.0354970310887498
RUFY4	0.03546649135704687
EQTN	0.035463472487016465
NME5	0.03541395667730547
KCNA4	0.035411517575262896
LOXL1	0.035396692726636474
AASS	0.03537939933462435
TBCA	0.03531119280146179
ERGIC2	0.03526775096731084
YJEFN3	0.03522273288894297
SPATA16	0.03518976764350969
ARHGAP26	0.03517967605697144
NRAP	0.035124505244660355
EXOSC10	0.035098164301431825
SFN	0.035093804717929555
CASP8AP2	0.035061416975765404
TOGARAM2	0.035061416975765404
ATPAF2	0.035007740877797955
BBS12	0.035006449988137546
PHTF1	0.034996030017387436
SPTSSB	0.03498492157215178
NXPE3	0.03489429205911598
OTUD5	0.034874779242775426
SESTD1	0.0348388517452793
MX2	0.034822819801584456
MDGA1	0.03481957672440251
ZNF143	0.03481529867077352
SLC6A4	0.03479605082652116
CREB5	0.0347711502443874
TMEM129	0.03476792981439248
ACTR8	0.03460776664303448
SPNS1	0.034550224670241894
ARL11	0.03454122694283695
PRMT3	0.034516822334099036
PRDM4	0.03445542581007484
PDE4D	0.03442748824016106
ENSG00000287839	0.034418356894352665
IFNA4	0.034315796843192206
VAV3	0.03429810259596974
ENDOU	0.03421617186747017
MLH1	0.034200318836552814
RCL1	0.03413803907223465
IQCM	0.03406656681470312
FGF2	0.03397617736184979
SNAPC3	0.033955923982493516
CHST12	0.0339343457426963
SLC16A6	0.033877578303699966
SLC25A23	0.0338240720596352
ACHE	0.033745176054196954
RPUSD2	0.03369546774339625
FAM107B	0.03365156390662999
LCLAT1	0.03362714797429857
MIDN	0.03361921013524638
THAP6	0.03361407601794786
FAN1	0.03358619053656424
SLC8B1	0.03352450865798352
RPS6KA4	0.03347330789755788
NGEF	0.03346395460931665
ARMC10	0.03344252584095379
MTMR10	0.03342591639398981
NUDT16	0.03334907901785211
CATSPER1	0.033309219968688485
TTLL6	0.03329930503020904
IQSEC2	0.033290293714491874
UNKL	0.03328425370971236
MMP14	0.033187061041876784
GNG4	0.03318492994157775
GALNT16	0.03317420423380281
NUDT2	0.033126341668744626
RASA4	0.03311892697971271
USP2	0.033091188705044745
HDGFL3	0.03307979037581517
OR13C4	0.03307356919353946
OSBPL3	0.033012698084254236
AP1B1	0.03278421061436115
MKRN2OS	0.032751150250742364
NAA20	0.032699865695724736
TMEFF1	0.03267883098841611
ATG16L2	0.03267183074290675
ZNF513	0.03266659018382921
HACL1	0.03264301899157381
AP3M1	0.032582734444432535
MXD3	0.03252758627930847
ZNF761	0.03249412958991675
ACTR10	0.03249181957684023
TRIM8	0.0323770436329986
NRG4	0.03231078702263888
SSTR2	0.03229962875359177
ATP13A1	0.03210370793864033
GAREM1	0.03205908618604539
FMNL2	0.03205832750528006
TSR3	0.0320560831690459
PCDH12	0.031941538226511926
TTC38	0.031938444620764346
TMBIM4	0.03178720670581281
OGA	0.03175673491567096
H1-8	0.031690645894495224
R3HDM2	0.031616560151581034
ICAM2	0.03161362507614262
RASAL1	0.031582691283385464
NECTIN2	0.03153755770436376
IRF2BPL	0.03149834862946775
MDFI	0.031483290514814966
DPP3	0.03147918231508867
NMRAL1	0.03147840325185502
YTHDF3	0.031456904277212386
CEP85	0.0314558217416726
SLMAP	0.03145134892223521
PTHLH	0.031436965693755765
MUC4	0.03139466754254957
TTK	0.031381169819082795
PLBD2	0.03137885527656886
CALN1	0.03131640792306671
CCR6	0.03126956674614334
ZNF721	0.031216019737141932
ACP2	0.031213032573173365
CLEC18B	0.031195741445879936
TRIM64C	0.031187482016771996
TMEM178B	0.03116480991784148
RHPN1	0.031161734429843515
ANXA6	0.031056434069053063
MRPS23	0.031056434069053063
BPNT1	0.03104506744588532
TDO2	0.03102448115287979
DNAH14	0.031023688501333923
EIF2A	0.031013497267172768
SART3	0.031002714941430264
GTF3C2	0.031000801254126673
GPN2	0.03099692632042673
ITIH5	0.030995461047426225
C21orf58	0.030953898929798336
BUD23	0.03094965484694989
LRIG2	0.030949102255586485
RPL6	0.0309355048844968
PERP	0.03092874922860731
CPT1C	0.030911614366904355
SLC19A3	0.030895879101359533
WNT3	0.030771523397406422
DHRS9	0.030765562657781496
KANSL2	0.030758021144502243
PHRF1	0.030752361612464748
CRYGS	0.030744885776027867
TBCCD1	0.030744885776027867
DNAJC11	0.030742260967051693
SAMD8	0.030735031984953382
KCNK15	0.030722739091836326
FXR2	0.03071431886770051
KCNIP2	0.030702354358795314
RNF13	0.030695184259383265
FIRRM	0.030672165658491273
ZNF84	0.03066764980939853
PGC	0.03065148651201894
ZNF564	0.030584962664852326
VDAC2	0.030578281744680014
DIP2A	0.030576682853276065
SLC38A1	0.030537636838126627
ENSG00000284684	0.03053709104091933
DTX1	0.03051327072960666
ITPRID2	0.030482828380807937
E2F1	0.03048080372228792
