gene	log2fc	pval
HEPH	-0.16449715074185622	0.5500460131008805
C10orf54	0.0722853407337114	0.5501277133201243
AGK	-0.021380493817039437	0.5501464033988755
PSG4	0.24602659478132693	0.5501559596957556
LOC101927752	-0.04931525991227925	0.5502622124764656
LGALS1	-0.12480701278758843	0.5502879828932264
DDX39A	-0.053554553353380996	0.5503767932507475
COASY	-0.0291803541265665	0.5505104696576993
ERG	-0.16069568928445843	0.5506096640184023
MKL2	0.01928200204260655	0.5506254755519943
HCLS1	-0.12415109466416041	0.5507406663711818
MCRS1	0.04137967136528964	0.550917175872001
ASS1	0.10135025504511219	0.5509888716064846
TM9SF1	0.047334196035718534	0.5510382162253579
LOC441461	-0.1085305736328328	0.5512389327180636
RP3-334F4.1	-0.034875725204888575	0.5513443071705139
TRAPPC2	0.04806417459649559	0.5513459143500815
TMEM218	-0.036854547990600395	0.5513577825031835
ENTPD1-AS1	-0.03886564515413493	0.5513761982021784
TIMP3	-0.14346173778195315	0.5514571181052855
C5orf27	-0.08618590715977437	0.5515249635474572
PAN3-AS1	-0.06864004890037823	0.5516454896765157
PIGH	-0.045314170320802205	0.5521280642396631
PKN1	-0.0433446526691732	0.5522979139843244
UBA2	-0.02900960031328026	0.55235575026174
ANKRD11	-0.029510575996235744	0.5524629597716364
ZNF764	0.03698686893734404	0.5525168409343145
CYS1	0.08317906825877142	0.5525828194005249
MMAA	0.055497881586463294	0.5527955412890925
TOP1	0.03458934630952726	0.5529164033603066
RAB23	0.05277797074248092	0.5530296314935841
FAHD2CP	-0.05447707194485929	0.5532702861705461
BOK	0.05464331191165339	0.5533613399040728
PDE5A	-0.06037932828508197	0.5534069584181316
TDRD3	-0.039933332181705694	0.553430653517786
LOC102724967	-0.056673331572681285	0.5536669282739615
DYRK1A	-0.01335671320802767	0.5536772028552596
RERG	-0.09197449354573983	0.5537403965954201
LOC101928560	-0.13791479959899888	0.553962027067525
ZNF140	-0.025211032769421493	0.5539685476056854
URGCP	-0.03459690379009572	0.5540327816169704
C11orf58	0.022757640545110647	0.554131781605389
CHAC1	0.07913970136716841	0.5541440471410636
BC022047	0.05340819107268402	0.554179290210207
UNK	0.035259860303886725	0.5542037556817346
VAC14	-0.04236002757518875	0.5542964983256684
GPAT2	-0.10977581270363412	0.5544726048737565
CATSPER3	-0.07310455408395988	0.5545011695354872
CPNE8	0.04880566875814729	0.5545237441002547
CPEB4	0.03416793019549402	0.5547056422458924
PHF21A	-0.03435319354010069	0.5547933019473904
PROM2	0.10490918511152536	0.5548056077851814
PDPN	0.06918451918421109	0.5548997655494594
TALDO1	-0.035308499774439284	0.5549841891819097
UBL7	-0.037738749502508995	0.5550081602500978
GLIPR2	0.060168002405388776	0.5550720067677273
BLOC1S6	-0.02546670413533647	0.555347985882476
YRDC	0.04250501624122727	0.5553998975711687
FGFR1OP	0.02345948862092584	0.5557656810532936
GK5	0.0420281162017524	0.555874460901271
ADIRF	0.10435029514035321	0.5559700035506479
ALB	0.14272158059210938	0.5559864748437142
PARL	-0.026339812449871047	0.5560416369511408
PHLDB2	0.03230135020050007	0.5562008955208271
RILPL1	-0.032925053349623035	0.5562576294789556
RPS9	0.024551086748120454	0.5563281926924202
ZNF383	-0.041234338068292686	0.5563460379823513
PCDHB2	-0.11631211050188117	0.5564754830014558
RALY	0.04850890254260776	0.5565722504248222
FCGRT	0.06011835618107497	0.5566990107945781
HOGA1	0.11787906891541233	0.5567615856360719
FOXP1-IT1	0.044277616906643225	0.556920622294365
FLJ31306	-0.042962218842733435	0.5571080628474251
CLCN3	0.02597273755012708	0.5571381348531269
TBC1D8	-0.03608336496366249	0.5576807802872835
APOPT1	-0.037809157667924254	0.5577569980359879
ARMCX5	-0.031600250518799555	0.5577914558376262
OAT	-0.04798075958646564	0.5578532111758602
NAGK	-0.031237798651005733	0.5581131479444134
C11orf73	-0.02627129959899044	0.5581182784522338
NCAPD2	0.03594553644924048	0.5586187455828414
EIF4ENIF1	0.025431121763157094	0.5586893113367593
AB488780	-0.0576019143176687	0.5586911378788283
PPP1R8	0.022604154348373484	0.5587525383353685
SORBS3	-0.04586860863471287	0.5588647377729411
ZNF529	-0.046307520758150034	0.5591397012646473
SCN7A	0.14098700598746827	0.559147989715144
ARSJ	0.07791880465099954	0.5591858274994187
HGS	-0.0703235874298258	0.5591863054782262
RBFA	-0.041981152411654676	0.5594587519022036
USP46-AS1	0.07139214071866906	0.5597068492280903
TSPAN33	-0.0724298898276956	0.5598926857937618
DECR1	-0.025900570996236993	0.5600475173846615
REPIN1	-0.028031082268171303	0.5601277578551417
TMEM117	0.04573050030576553	0.5605652155975469
CAND1	-0.022823524053885436	0.5607665629391523
METTL7B	-0.13369438544235646	0.5608116782476721
CYP2C9	0.13035355576128005	0.5611317831903709
IFIT5	-0.03498814150376006	0.5611796602698074
ABHD13	-0.046008361003134546	0.5613234375441808
NR1D2	-0.02257092746240552	0.56133227438632
PLVAP	-0.10368181252192876	0.5614674168584604
ZNF592	0.03344100716353715	0.561488501274278
ADAT3	0.047122148716791656	0.5615149843668681
UNC93B1	0.036633761697993705	0.5615324738609339
CRAT	0.055950318486839734	0.5615945845818976
APRT	0.04124312534962904	0.561682427072127
DVL1	0.03502707728195631	0.5617255210950206
FAM84A	-0.08086278862844765	0.561832367836673
WDR91	-0.040627453355259746	0.5621573056531627
SNX16	0.07355042417606938	0.5623220925364234
AK6	0.024658015921053433	0.5625160696868736
SCYL1	-0.02820484497430442	0.5628127233809725
DHX32	0.0661252158953669	0.5629990108960211
MED14	0.02627078708833963	0.5630030957430154
SMIM3	0.05607650899060168	0.5630088779161837
UBL4A	0.03534527270175225	0.5631313296482646
ECE2	0.06649267749185572	0.5631905541201119
INTS3	0.04566536311466329	0.5632159265658222
C19orf33	-0.11799340444423656	0.5632857460762094
ZNF512B	0.04487383138722123	0.563350175025321
CRAMP1L	-0.027566686514409078	0.5634281416620269
UBL7-AS1	0.0706374489504995	0.5634348110461471
FZD4	0.056782225384086615	0.5635724960773121
TAC1	0.16666938221366134	0.5638404486968672
DMBT1	0.2029096078458661	0.5640233326147642
MAOA	-0.04483893639724279	0.5641147664935492
UBE2T	-0.05277386066040357	0.5641998484418105
YME1L1	-0.01962036906641451	0.5642061128532828
FAM189B	-0.03759673778258055	0.5643014298903551
SRR	0.03938273367230849	0.5643563765371414
MFSD12	0.042420063154759546	0.5644136926827529
PHIP	-0.0191341701002532	0.5644331713194615
GIT1	-0.03825848776253693	0.564521673330624
ZSCAN22	-0.04782721572932047	0.5648289754866704
SOCS7	0.027085218302007164	0.5649313306257817
PNLIPRP1	0.1323877505914801	0.564967711980114
RAB6A	0.06902984302568882	0.5649729354674546
NANOG	-0.0965305386629094	0.5651504195330141
CHERP	0.022278007299497915	0.5652350227662755
FNDC3A	0.03626064736215362	0.5654224092419349
C1QB	0.1330128007938578	0.5654229482171503
RNF186	0.06469533734586808	0.5655551775662145
KPNA1	-0.020811970620300713	0.5656259824843697
METTL10	-0.03915162494235602	0.5657207666866455
CTHRC1	-0.13242918007455806	0.5657581616409493
ODC1	-0.06433905817293528	0.5659450144919957
C19orf25	0.026579153513158538	0.5661619660662356
RPL15	0.008780025388468005	0.5664022200854802
HIST1H2AC	-0.04891174474937543	0.5665270030191479
YBEY	-0.05195655404886779	0.566541894407606
MRTO4	0.056281175865915856	0.5665543034257414
AEBP2	-0.02281088641165141	0.5666857188353759
ZMYM2	-0.019207893872177806	0.5667113005096771
SPDYE2	0.04707204661904729	0.5667261500407174
SLC25A16	-0.027733159373433125	0.5668185258219892
GLCCI1	-0.07833381635151149	0.5668420330249371
PRR11	-0.03778040825626583	0.5669978331892706
SCLY	0.046741741139099346	0.5670856043102867
MBTPS1	-0.024543869616538316	0.5674458084550721
FKBP4	-0.04396789567856807	0.5676744294880606
SLC24A2	0.18443949781265623	0.5679124106327936
ADH4	-0.02117509558584274	0.567967504129996
F2R	-0.0935501821748117	0.5680894293251929
ZBTB9	-0.03369116436152808	0.5683076350978701
GALE	-0.050980530612152464	0.5683349005258396
TMEM161A	-0.03774262812030038	0.5686739343627819
FRAS1	0.07445276504072673	0.5687643307684327
CRIPT	0.03383948192919917	0.5687924608534881
MRPS2	0.04694928001191023	0.5689091563449896
TSEN34	-0.02654944300187978	0.5689091669604418
PLCXD1	0.06842620363721608	0.5690007340029772
LUC7L3	0.024178415557639	0.5690562676893549
TMCO3	0.054739334746239265	0.5690989032451009
AK090844	-0.06303916191290604	0.5694217086699784
HOXB7	0.12757257056453586	0.5694523184910285
M6PR	0.038391893375941066	0.5695467596756355
CAPN12	0.07723835520050226	0.5699219931641083
SNX11	-0.027624446639721967	0.5700712951065767
FGF19	-0.18446996860714293	0.5701356089637427
NR2E3	0.03983232692105254	0.5702179211049211
HIPK2	-0.02813706407894756	0.5702606204458053
MARVELD1	-0.06873166990350477	0.5703981884582947
CCDC23	0.06485973623934527	0.5704903575686442
COL6A2	-0.10826539069173258	0.5706352277210274
PRPF4B	0.0214931363909745	0.5706675475242418
HLX	0.04405995386591499	0.5708498397028907
YTHDC2	-0.03179473839661817	0.5709133292483907
PCDHB16	-0.06265011706140378	0.5714870381565221
MT1F	0.058157185664168054	0.5716117838091714
UBE2L6	-0.06210723807707019	0.5717605992802154
RELN	-0.11355714869485833	0.5718996341618051
EDEM2	-0.028695865419173572	0.5719228133447021
BCL2L1	0.03382789550125409	0.5721879850813296
ATAD2	-0.056224755770678314	0.572416271692121
COL15A1	0.09665136895926985	0.572655412958018
TSPYL1	-0.022422847531327506	0.5726779794044272
SFI1	-0.02377867726566052	0.5726905831495601
FAM13B	0.027877418639096874	0.572832501149757
SYNDIG1	-0.16043448563283214	0.5729496816092502
RNASEH2B	0.04681732807769379	0.5731045464127653
PSMC4	-0.02789979286966826	0.5732856059811526
POMZP3	0.10526345544110072	0.5734361849790757
CHAC2	-0.07039561390475946	0.5737529115235805
MTL5	-0.04309504123558572	0.5738068164735763
ITGA11	-0.026794526156015408	0.5740472772477474
HLA-F-AS1	0.04124405865225178	0.5740537251191788
FAM49A	0.07258862021992396	0.5741354158732189
ACTR8	-0.02795879737406004	0.5747937696226255
F5	-0.10324641486842001	0.5748133682971595
TRADD	0.03926573983396331	0.5752398659586606
PRR24	0.04965353911842563	0.575267810781573
LINC00685	-0.05801659661841896	0.5753281468616044
IGBP1	0.053656401754384575	0.5754363819012882
TFDP1	0.029016510494987102	0.5756578946619217
CCDC9	-0.029264487385966653	0.5757327328968811
AP4B1	0.0452767985883451	0.5764734264278477
ZNF585B	0.05872014904010037	0.5765409496066072
SPARC	-0.11673605944360865	0.5765631243359416
POLG2	-0.03046286202193116	0.576845030975964
ERCC8	0.038668614505008136	0.5769597277881635
ZFYVE19	-0.037782218072061724	0.576981941041972
ZBTB41	-0.03845887381265811	0.5770832756911489
ASB16-AS1	-0.09146174662406104	0.5773038592548975
MYLK4	0.07766595627192885	0.5776328249908568
VPS4B	0.02270491706767075	0.577987567339062
SZT2	0.05984999609837072	0.578083255381743
PEX19	-0.032757508595860685	0.578352114396091
MPP7	0.05154855492418342	0.5784118138541952
FAM71A	0.028746304983080506	0.5788128868008958
TNFRSF13B	0.022638460408521688	0.5790578956799431
ATP5G2	-0.039171644398495076	0.5791415300735276
MTRR	0.034638786115285924	0.5791802038365415
USP1	-0.023469909818301105	0.5792197780424352
RP4-773N10.4	0.03746972626754275	0.5792989093579841
WNK1	-0.023299573904761672	0.5793103896468815
REEP1	-0.058349968354013626	0.5794142745368778
LRPPRC	-0.029383504999993093	0.5794233836038464
CDK1	-0.14956184673747064	0.579499755166149
MZT1	0.026062594110277004	0.5795013683038365
MAP2K2	-0.042364114104008976	0.579612689919984
CBX6	0.018699795050128643	0.5796992906947769
PSG7	0.17574769768044884	0.579801088123109
RP11-48B3.4	0.061368109591480646	0.5798058409671432
ARHGEF11	0.024824139402880974	0.5798274691237432
SFTA2	-0.11125741718232884	0.5798814701046562
PBLD	-0.06318992268232648	0.5800370132267675
MMP11	0.09063615678508619	0.5802574654109994
BAMBI	-0.04344522812719376	0.5802683072722347
FUCA2	-0.013523707994986367	0.5803125278957914
PPP2CB	-0.02117767142857474	0.5803645873200954
HOMER3	0.032316770239977366	0.5803858795067797
WAC-AS1	0.03743373344737044	0.5804661337468614
GK3P	0.06888256376440882	0.5805935333468488
METTL4	-0.03427972524310441	0.5808990369109
LOC727820	-0.05661102160024711	0.5812530696232537
SLC39A5	0.06499723450501627	0.5812636828835424
RP11-173M1.8	0.042804927665414993	0.5813607909059016
PWP1	0.02788832386591622	0.5814405122895001
CCDC138	0.07503665984461438	0.5814919328714887
PLRG1	-0.021635280958642866	0.5815004426512366
LRTM2	0.023308481296994366	0.5815338506918345
C5orf24	0.02576103076441072	0.5815764380629026
DND1	-0.030189600366544056	0.5816625287352228
CHAF1B	0.04328364640037563	0.5817091148887822
RP4-545K15.5	-0.06043385194987483	0.5817709377037587
STAG3L4	-0.053227990176690554	0.581791923608556
HIST1H2BC	0.08528678536528655	0.5818030522601977
HLA-J	-0.04858270844361101	0.5818825882539131
PEA15	0.020578969135337744	0.5819370564751764
LOC102724814	0.06227292092543646	0.5825305080307056
MPG	-0.04150500017668968	0.5828544302090823
COMMD7	0.026141260908520536	0.5829238264581568
SMIM20	-0.037107052286343034	0.5829994550420572
SVEP1	0.08280430564035068	0.5832365591015249
LINC01191	0.05349691764974818	0.5832801031146593
IFT140	-0.040413553484961895	0.5834598858701235
GSDMB	-0.08292420041666482	0.5835254289870304
HMCES	-0.02097799300376124	0.5842190153769982
RP1-20C7.6	-0.05408460286027861	0.5842386135205015
ARRDC1	0.04271946946491045	0.5843894379056912
STX10	0.036963950662278755	0.584929761491788
BGN	-0.12356963021679057	0.5852030633391492
CD83	0.07449272460149992	0.5853067445457758
HEXIM2	-0.03563316775564207	0.585517844027824
BAAT	0.095253512307643	0.5855248267277654
TMED4	-0.027085683953634643	0.5858372313898554
SRGN	0.09215487703822411	0.5859731806257372
NBR1	-0.02287102937969543	0.5861460849934929
MRPS35	-0.025602325194242326	0.5864784861598327
COG2	0.024858684141602083	0.5865264512992407
DHX37	0.034054423053257565	0.5865341580666987
RPS5	-0.033024545338344424	0.5865467911683298
FAM96A	0.029854182637844673	0.5866579784926951
C12orf75	0.04596861342856862	0.586723416312162
SLC26A2	0.035540029005010965	0.587008221130063
KLHL28	0.053662466372179196	0.5870566245913946
BPGM	-0.031357885562654175	0.5870673833800066
WDR72	0.1824333842048862	0.5871043445159773
COPZ2	0.10264840343985071	0.5871734866487771
SLC30A1	0.04179850503759752	0.5875776962525237
COA4	-0.03601962922305546	0.5876378382932608
HSF1	0.03445050424624263	0.5876703702036702
ASPHD2	-0.04812423278696798	0.5878691330283048
EXOSC2	-0.045392874465539634	0.5878778931757369
ZNF275	-0.05055502414975166	0.5878925761424242
PCK2	-0.03540680450501199	0.5879027389782602
SEPT7P2	-0.05679620313721845	0.5882763018174167
TCEAL7	-0.1535440545927358	0.5883318600823995
RP4-647C14.3	0.04869856463533839	0.5884093750743591
PCNP	-0.01701628644736708	0.588446927892164
NAGPA	-0.037848110766291576	0.5884564698983826
DGCR14	-0.020636788729323285	0.5888346386959246
ARHGEF17	-0.05246717227569242	0.5890180872568223
RPL11	-0.020633964705510266	0.5891752519228259
INO80B	0.05073707612656708	0.5892013597986532
ENTPD6	-0.04048902533082632	0.589287836955299
NR3C1	-0.03284964098809162	0.5893170803258033
TRABD	0.039706171176062455	0.589478539384491
LDB1	-0.037436784047620186	0.5894865206218463
ZNF606	-0.07369845759586013	0.589903340420859
MACROD1	0.05829569290601455	0.5903548049027744
REV1	-0.026280943832084347	0.5903618543736436
NAA40	0.03313164486842268	0.5904274683509699
NPHP1	-0.06400512983019802	0.5906233364361052
PRKAB1	-0.032625435798872005	0.5906244882586525
GPATCH8	0.020532658884715005	0.590682452389241
GAS5	-0.0538448979110262	0.5910783628714699
MED16	-0.04556318481829358	0.5911017704442659
BC069739	0.07015850756766895	0.5911381188338942
C9orf9	0.05547933329949917	0.5912199506843849
NUDC	-0.03130060406641633	0.5912337434032431
DOCK6	0.03304967358458821	0.5912389759487905
THOC5	0.04258617013470811	0.5914617724939171
EPB41L4B	-0.036163821347118486	0.5915024197417981
GTF2B	-0.025862292092732275	0.5917222571114303
TXLNG	-0.03202025641290618	0.5918440469132136
SNRPC	-0.028955674523185593	0.5920118681245009
PLXND1	-0.06608235247618843	0.5920417079394837
CLEC2B	0.08750402499373244	0.592242773957247
IMPA1	-0.03009610092732018	0.5923318492169568
RP11-403P17.3	0.046717825684833514	0.5923765065362628
UCKL1	-0.03834673050062953	0.5926103985576736
CSF3	0.11724876678947194	0.5928249586841479
MB	0.07290126763596572	0.5929329129057245
LZTS3	-0.038255244118419185	0.5934126684790094
ANKRD17	-0.03572038300250391	0.5934609448486453
PROS1	-0.06599941802631193	0.5935042614755491
ZBTB46	-0.054206577179197524	0.5935511063207197
GLA	-0.03864856407769679	0.5935534200856423
ADM	-0.04971180072054793	0.5935798550766904
DTNBP1	0.02899181796177963	0.5937336622143832
BIRC7	0.024320237021305147	0.5937954819606789
ZNF16	0.03980341095864581	0.5939222784405638
KANK3	-0.04592079574310759	0.5941657866361104
KIAA1598	-0.01461264446115429	0.5942135860212622
ING4	0.03212130603007779	0.5942881092935984
TSN	-0.016760226372172227	0.5945454716035802
LRRC61	0.04216116535588821	0.5947090749569724
EMP3	0.04918357096930315	0.59503242524467
LOC728819	-0.06571007041102916	0.5951972628926315
E2F6	-0.029137997602129317	0.5952003654172597
AHCTF1	-0.035770143984960256	0.5953203064996354
NUP88	-0.03359515720927497	0.5953206607073516
BUB3	-0.015568944718049593	0.5957457168601373
SLMO2	0.026189762142861284	0.5958290110476798
RP11-50E11.3	-0.04268509869486081	0.5959364689682928
MTR	-0.025900713018174315	0.5961855640582208
RECQL4	-0.03075707842982567	0.5962022003898292
IQCH-AS1	-0.05075770639285615	0.5964321811701252
PANK1	0.055839430662906864	0.5967990696773634
CNTN5	-0.13747669547556374	0.5968638120188162
MTHFD1	0.03228986236904419	0.5976341715322618
EDNRA	-0.13142021752067734	0.5978356620566626
FAM110A	-0.03252647022994992	0.5979921019313031
NHLRC2	-0.02722557776315604	0.5980495463958991
FBXO18	-0.02833357873308273	0.5981706309554463
ZNF814	-0.04950886728133064	0.5982085658485853
IMPA2	0.054461320448622175	0.5982121533703406
FAM101B	0.07891090921303423	0.5982445516365927
HOXA3	0.13659086586653757	0.5983232017142365
PXDN	-0.1160090297192955	0.5983913730983312
MRFAP1	-0.011948112913538367	0.5983994772339779
LOH12CR1	0.07227924075626824	0.5984737921075706
AL928742.12	-0.027728927155390437	0.5986424561630501
ANXA7	0.023625310839598512	0.5986446260796175
SFSWAP	0.04668745337468572	0.5988558852294429
ATF2	0.025509551228072525	0.5988580976043034
VPS9D1	-0.03511202961403548	0.5991320580770673
VBP1	-0.018630454548866027	0.5993163169826831
CHD6	0.03151808543860213	0.5995086236093361
ATG9A	-0.030143976687346807	0.599951596665173
POLR1B	-0.03368605546679149	0.5999610412218408
AP5B1	0.060817635838343875	0.59997409136075
PAXBP1-AS1	-0.06689798534649327	0.6001594746099398
XPO1	0.012198811234334528	0.6004180805421677
APPL2	-0.031939837960523576	0.600426333401489
KCNE3	-0.11309793784335831	0.6007938494527725
PDIA6	0.013893184680449977	0.6009407831856393
TCEA3	0.09881766728571684	0.601037574365193
GMFG	-0.07940946451001984	0.6011197777553516
DDX20	0.029686779515659012	0.601187034572922
ARL14EP	-0.027880259567668375	0.601308354390056
WDR31	-0.03960020065100167	0.6013090779277561
DUS1L	0.044930943999373696	0.601377714153074
RAB11B	0.10267610486403456	0.601392127559197
STX17	0.025793852350249225	0.6016104365873994
USP19	0.03185505896679253	0.6018718309927826
WDR66	-0.054894484095865614	0.6019234416260195
FHOD3	-0.08447460751065083	0.6020535974806778
CPVL	0.11117790141165518	0.6024314616594572
HINFP	-0.035094422063913555	0.6024418410655858
TMX1	0.027129128038852812	0.6025666668692458
PLAGL2	0.030129154185464913	0.6025915422978461
IBA57	-0.04427619106767011	0.6028329910522017
MLPH	0.06320099876879759	0.603105413500416
USP14	0.019436224812031	0.6032090334020299
ANK3	0.03454200449874634	0.6033464844161992
NPFF	-0.04053612176942778	0.6035199681227286
UAP1	0.02051094216165339	0.603693340327381
OBFC1	0.04134334637844539	0.6038997386520616
IFI44	0.08547984883521487	0.6039004061315335
ZNF282	0.04475854124812084	0.6041250626033979
PSMC3	-0.05649106251441083	0.6042182605521004
CDK2AP2	0.044315269184840744	0.6042588344057105
PPP1R36	-0.05085553066603943	0.6048279972712622
RNF26	0.029195450675436163	0.6048622117756016
LCA5	0.04454882380764502	0.604907343475019
VIL1	-0.059849245753129665	0.6051025155210026
C1orf52	0.03270217606579173	0.6052348208328124
SIRT7	-0.024930864588343482	0.6054242635891061
ZNF677	0.048905638924187755	0.6057846711943407
CTR9	0.02714674871553946	0.6059907956427886
LOC100289333	-0.02610448966729173	0.6060589052125389
DARS2	-0.03437667644485831	0.6065324717951438
CCNB1IP1	-0.03128169816416104	0.6066500750340104
CTB-31O20.9	-0.03240155475814621	0.6067072253577919
SLCO2A1	-0.1097278623327087	0.606784465435853
ZFP37	-0.053390744978069726	0.6069407081308029
RAN	-0.03364118941102312	0.6069537537435982
IDH3G	-0.03482072251503787	0.6071299697880419
FLJ11292	-0.04050308677443404	0.6072074236590806
GARS	-0.03280709580827157	0.6075162124726657
TSPAN9	-0.0421230641835848	0.607517338558249
CPA1	0.07416997572682149	0.6076718982677568
SIGIRR	0.040401514760651125	0.6077832916834336
TFEC	0.1158612702662909	0.6081928547056883
TINF2	-0.027558797843356686	0.6084541642672747
BANF1	0.03387444293045583	0.6091525156524026
EIF4E	-0.017373715676690438	0.6095776664498929
BAD	-0.04003884963408311	0.6096334062786035
RBM15	0.01809552869674036	0.6097993216571577
SPOP	0.022277327122177226	0.6098510159993167
DST	-0.017953243020050635	0.6099811461198255
SERTAD4	0.059090508058897484	0.6103129398932905
PRPF39	-0.04861769257707138	0.6103728653243524
HIPK3	-0.013977277681703981	0.6105548617009339
DENND1A	0.03352985171804157	0.6107762713605607
SLC41A3	-0.0335403971228061	0.6108515310959061
HLA-DPB1	0.11448210774122813	0.6108694786943187
PRPF4	0.027342900721805563	0.6111012934518307
LINC00476	-0.049009012187344325	0.6111213167438689
TRIM27	-0.03979494236591741	0.6112652852118668
C2orf69	0.028472080883453543	0.6115441369140991
RAB1A	0.012773650833331374	0.6115577560641206
PITRM1-AS1	0.059901803628447325	0.611739489271964
CCDC17	-0.05664933679824813	0.611861376296256
LOC100289092	-0.07414979230827345	0.6119009600429114
POLN	-0.025534559278194813	0.61201181510547
VSTM4	0.057899175624056554	0.6120825375322604
UBXN11	-0.04433474900501544	0.6122035882498148
RASSF4	-0.05645721152004768	0.6122216838554203
SHMT2	0.025065555814538953	0.6127855195480727
PLEKHM1	-0.02810713998496439	0.6128842991909096
GOLGA3	0.018735039674181664	0.6129873632577384
AIF1	0.10044635107080424	0.6130259058095824
LINC01207	0.15669801171240927	0.613371596511946
EIF3I	0.03708502120927193	0.613429223579861
TIMM50	-0.033973635477439146	0.6135949431653775
ZNF627	0.020975331419798238	0.6136448783529559
CTD-2541M15.1	0.0883566730764418	0.6137020132377798
CWC25	0.03898497063909723	0.6137789473754615
EIF3J	0.03315184719298614	0.6138923810919745
HS2ST1	-0.02361090062657034	0.6139076308462247
PDZD8	0.032481564354634784	0.6139691329609153
LOC221272	-0.03732591209899905	0.6146049163351572
LENG9	0.04283268407769558	0.6147013963551088
DCAF4	-0.03538177905764428	0.6147907512638936
CAD	-0.04313137888471008	0.614956395224592
EDC3	-0.02727680674435895	0.6152076151166795
RERE	0.02053835100251078	0.6153103673106305
ZNF239	-0.039499450301381245	0.6154524430010557
NUP85	0.024580065354637526	0.6157710250078494
GOLGA5	-0.026315543240603034	0.6158124792602117
PLEKHO1	0.04179662851503707	0.6158574840087017
NIT2	-0.024975504122807024	0.6158856813032846
ERBB4	0.09947831342982738	0.6163709272273366
CPSF4	0.02723191501253197	0.616409207086908
MMP15	-0.038902659053887234	0.6164759952031482
MARVELD2	-0.015385491992478961	0.6165531581053703
SPOPL	0.028641965528819924	0.6170063586857826
TCN1	0.19570088109022166	0.6171139289188436
CD5	-0.09450429355137757	0.6174541947736231
A2M	0.10363230160651504	0.6176072088879286
TNFRSF11B	-0.0697017638809534	0.6176803828498934
ACTL10	0.020295145964285055	0.6177162391997469
RPL27	0.005872809022561043	0.6178769465544336
SLC24A3	-0.08303098979887213	0.6179027205044244
CRYZ	-0.024074713508765555	0.6180817197589339
RP11-471B22.2	-0.05692653961779648	0.6183097592920413
VCPKMT	-0.031905041644110455	0.6184437022682873
FAM155B	-0.03896775124811924	0.618648888742949
OPHN1	-0.017649422788219127	0.618745649981898
ACTR3C	-0.05109358886278237	0.6188652465769754
LOC101930067	-0.1371973039887182	0.6189681300117176
SNX15	-0.03694642554636651	0.6190959666928367
ACPT	0.021178233625939846	0.6193896538287433
SEC24B-AS1	-0.061615209491856504	0.6195129448250096
RP11-539L10.3	-0.06844314712030108	0.6197735878482167
TSPAN8	-0.0986256996365924	0.6199528073658034
DIDO1	-0.021626764479954375	0.6201310509385919
PAAF1	-0.02867808723809695	0.6201815458488115
FOXJ3	-0.02132023981203446	0.6203955356155889
GNAI2	-0.03536774854010005	0.620480908045723
PABPC4L	0.09151084602381143	0.6206234633860045
NES	-0.10637088904448877	0.6206290986834443
TDG	0.015544894649124785	0.6211963687465167
HSD11B1	0.11860019317105142	0.6213010147449737
NDUFAF7	0.023610114155381723	0.6216246043482816
TATDN1	0.03460884670425557	0.6216814085079984
PYROXD1	-0.032683831923559836	0.6217359959275345
GSDMD	0.03651564875751223	0.6218580717804477
OPTN	-0.040391714868423634	0.621978211899675
TTC9C	-0.026533613744989637	0.622461839350121
ZNF593	0.05091579371428878	0.6224832372797336
BIVM	-0.02786513329448681	0.6225704642275436
RCN1	0.013950311710528851	0.6228786394259508
PFDN2	0.023573096372180302	0.6233304969765218
NT5E	0.07511752372931646	0.6233674096577585
CSRP2	0.05856380297681518	0.6233681921254033
SNRK-AS1	-0.05083452750250572	0.6235544831855651
LOC286052	-0.03096753271992725	0.6235585795272648
EIF2AK1	-0.015952680444865308	0.6239084114990435
CDC5L	0.023785276963664614	0.6239208766067305
METTL22	-0.03252669863032587	0.6239619548209271
PRLR	0.044739287780700465	0.6240691216524684
ARIH1	0.014712481817035439	0.6244407113849628
BMS1P6	0.057485538656017354	0.6247359655802586
CEP44	0.02725951084335776	0.6247554160803788
KIAA1429	-0.023361361895988253	0.6248000840274912
CTSF	-0.04986341486779722	0.624910170301241
PGBD1	-0.03846982466791893	0.6249764893100548
ESCO1	-0.017098312474933763	0.6251624927576455
PRKCQ-AS1	0.04616518397368807	0.6253594572556276
RASGRF2	-0.08265551827694395	0.6253981140584403
ERCC4	-0.04385161487405931	0.6254290707596618
ZNF35	0.03675459650376389	0.6254386628041055
COL3A1	-0.08339139481202906	0.625511576207266
PLXNA1	0.04877585506642035	0.6255345981349051
CHRAC1	0.03006425364787546	0.625596557315776
MIPEP	0.0372445525657934	0.6257381179355224
ZNF398	-0.029256297353384753	0.6257923547390278
HS3ST3B1	-0.07522439399498992	0.6258189360273925
NOA1	0.04159066626817065	0.6258612175194608
REXO4	-0.03665359510024757	0.6262295615778827
RP11-5C23.1	0.031460303046989324	0.6266189700069291
NCKAP1	0.01979990709273416	0.6267106716386786
LOC80154	-0.041331956697989725	0.6267484093619362
WDR78	0.06893392130012455	0.6270469248219114
ND2	-0.00997956615287876	0.6270814752984801
GSAP	-0.02763087471867287	0.6273144284329325
GIMAP6	0.1380988627562667	0.6274027068802613
