gene,rna_lfc,rna_p,prot_lhr,prot_p,gwas_score,concordant,transcriptomic,proteomic,genomic,score
ROR1,0.1956774486240622,0.0043693718771945,-0.1844245711374274,4.1409577614017603e-10,0.0,False,0.1956774486240622,0.1844245711374274,0.0,0.4983723958333333
LYPD1,0.4839556758953662,0.0090923021136884,-0.0588936890535685,0.0489225664841767,0.0,False,0.4839556758953662,0.0588936890535685,0.0,0.49820963541666663
EIF4EBP1,0.1231734208928614,0.2048532358380468,0.2868811477881615,1.48036774746915e-25,0.0,True,0.1231734208928614,0.2868811477881615,0.0,0.49820963541666663
THBS4,0.0541716626240562,0.7623067056823524,0.5753123306874368,5.09823690871398e-93,0.0,True,0.0541716626240562,0.5753123306874368,0.0,0.49804687499999994
TSLP,-0.4455772919003768,0.1135910299767227,0.070389327891398,0.0080855857033686,0.0,False,0.4455772919003768,0.070389327891398,0.0,0.49772135416666663
AREG,0.0411316284473688,0.8108656798602153,0.6690267655096307,1.36620148453054e-116,0.0,True,0.0411316284473688,0.6690267655096307,0.0,0.4973958333333333
LCN2,0.1704982843671736,0.2673884408056422,0.2016338611696504,3.06801120697346e-13,0.0,True,0.1704982843671736,0.2016338611696504,0.0,0.49658203124999994
GBP2,0.389788549414785,0.0156593152883028,0.0840642647884745,0.0013366329015989,0.0,True,0.389788549414785,0.0840642647884745,0.0,0.4954427083333333
ADH4,-0.0211750955858427,0.567967504129996,0.963474123974886,1.5009898054041799e-246,0.0,False,0.0211750955858427,0.963474123974886,0.0,0.49300130208333326
CXCL3,0.4916256732775714,0.0084745502190545,0.0565835283663675,0.0275387848877408,0.0,True,0.4916256732775714,0.0565835283663675,0.0,0.49283854166666663
MAVS,0.0912209493402222,0.1147593834107544,0.1110313123887439,0.000127950717985,0.0491713108932092,True,0.0912209493402222,0.1110313123887439,0.0491713108932092,0.49137369791666663
CD46,0.1110443456203,0.0023304730988232,0.2986583155645151,2.9349106240466004e-26,0.0,True,0.1110443456203,0.2986583155645151,0.0,0.4910481770833333
JUN,0.1647988036234373,0.0225756413978654,0.2016338611696504,7.81579918717211e-13,0.0,True,0.1647988036234373,0.2016338611696504,0.0,0.49072265624999994
SESTD1,0.1772655027167946,0.003884799986272,0.01435529297707,0.603917415549026,0.0348388517452793,True,0.1772655027167946,0.01435529297707,0.0348388517452793,0.49055989583333326
IGSF8,-0.0554507560369685,0.3886205493181988,0.5160151470036647,6.247930588107571e-76,0.0,False,0.0554507560369685,0.5160151470036647,0.0,0.49023437499999994
LAP3,-0.0167931021804506,0.8108430553222215,0.2509615735332187,8.79699378314188e-21,0.0397026052265577,False,0.0167931021804506,0.2509615735332187,0.0397026052265577,0.48909505208333326
NT5E,0.0751175237293164,0.6233674096577585,0.4114262457264649,1.03295479852939e-49,0.0,True,0.0751175237293164,0.4114262457264649,0.0,0.4886067708333333
FRZB,-0.5759740680012531,0.0113959342270037,0.0426443374084937,0.159128203564388,0.0,False,0.5759740680012531,0.0426443374084937,0.0,0.48779296874999994
NDUFS6,-0.136251384743101,0.0197487999127882,0.2387868595871164,2.16266979577493e-18,0.0,False,0.136251384743101,0.2387868595871164,0.0,0.48779296874999994
VPS37A,-0.2047988267562637,0.0011376279524365,0.1634987322828795,1.7844324005594e-09,0.0,False,0.2047988267562637,0.1634987322828795,0.0,0.4876302083333333
THBS2,-0.0220504575814484,0.9172705571999142,0.8073549220576041,1.68287805469805e-184,0.0,False,0.0220504575814484,0.8073549220576041,0.0,0.4876302083333333
ADAM22,-0.40263356952694,0.1185866889505878,0.070389327891398,0.0059496142144247,0.0,False,0.40263356952694,0.070389327891398,0.0,0.4876302083333333
CES2,-0.0333792616046348,0.5210505971874143,0.6415460290875237,1.95106475405006e-118,0.0,False,0.0333792616046348,0.6415460290875237,0.0,0.4871419270833333
PRDX6,-0.0006721906265614,0.9838530906562056,-0.2515387669959644,2.05802547795225e-19,0.1966571202959896,True,0.0006721906265614,0.2515387669959644,0.1966571202959896,0.48665364583333326
CALB1,-0.2089089397324537,0.4229694751721345,-0.1520030934450499,1.31804625367212e-08,0.0,True,0.2089089397324537,0.1520030934450499,0.0,0.48583984374999994
IGFBP6,-0.1119043443126557,0.285728243894626,0.2868811477881615,2.8733552300456097e-18,0.0,False,0.1119043443126557,0.2868811477881615,0.0,0.48583984374999994
CES3,-0.0653447100758137,0.4019160131170468,0.4436066514756148,4.67237473670932e-57,0.0,False,0.0653447100758137,0.4436066514756148,0.0,0.48583984374999994
SNAP23,0.2153661551879704,3.689557949757176e-05,0.1505596765753813,1.2458344328599e-08,0.0,True,0.2153661551879704,0.1505596765753813,0.0,0.4837239583333333
IGF1R,-0.0030252092167923,0.9576194275262576,0.1890338243900168,1.66958971972198e-11,0.6867811329841558,False,0.0030252092167923,0.1890338243900168,0.6867811329841558,0.48356119791666663
PODXL2,-0.0829649221754387,0.1167793034614541,-0.3584539709124763,2.32825934849467e-40,0.0,True,0.0829649221754387,0.3584539709124763,0.0,0.48193359374999994
PIK3AP1,0.3169880998496204,0.0021831175720365,0.0976107966264223,0.0003993239740574,0.0,True,0.3169880998496204,0.0976107966264223,0.0,0.48160807291666663
RBP2,0.1127460447669177,0.3846305003612054,0.2750070474998697,7.23225030833791e-22,0.0,True,0.1127460447669177,0.2750070474998697,0.0,0.48144531249999994
PRCP,0.0061665293859594,0.9300230595893428,1.1699250014423124,0.0,0.0,True,0.0061665293859594,1.1699250014423124,0.0,0.47998046875
NFATC3,0.08047949846617,0.1203191012703239,0.3673710656485294,8.276795832870269e-40,0.0,True,0.08047949846617,0.3673710656485294,0.0,0.47998046874999994
CD2AP,0.1276760605764462,0.0099890197224632,0.2387868595871164,1.64379933006693e-17,0.0,True,0.1276760605764462,0.2387868595871164,0.0,0.47998046874999994
IL1A,0.4889526652124072,0.0782380409351911,0.0426443374084937,0.0733467611532713,0.0,True,0.4889526652124072,0.0426443374084937,0.0,0.4793294270833333
CNPY4,-0.2307851376353387,0.0735693206163394,0.137503523749935,1.62000186115665e-06,0.0,False,0.2307851376353387,0.137503523749935,0.0,0.4793294270833333
REG3A,0.246176195194236,0.0722177902878528,0.1243281350022017,4.84934479597481e-06,0.0,True,0.246176195194236,0.1243281350022017,0.0,0.4793294270833333
PCDH1,0.1270562393402299,0.0629103276613745,0.2387868595871164,1.63134335894333e-16,0.0,True,0.1270562393402299,0.2387868595871164,0.0,0.4793294270833333
DBI,-0.1160395614661684,0.0131613445761598,0.2630344058337938,7.93796699643239e-22,0.0,False,0.1160395614661684,0.2630344058337938,0.0,0.47916666666666663
CD300LF,0.2066192595294467,0.376976303297896,0.1505596765753813,2.24914830098394e-08,0.0,True,0.2066192595294467,0.1505596765753813,0.0,0.4788411458333333
MSRA,0.0257706416773206,0.6911594367534256,0.137503523749935,1.92614594784105e-07,0.7434853375919434,True,0.0257706416773206,0.137503523749935,0.7434853375919434,0.478515625
HNRNPK,0.0133897896804526,0.5017520373657866,0.1890338243900168,1.4949780342317697e-11,0.3636599051952243,True,0.0133897896804526,0.1890338243900168,0.3636599051952243,0.47802734375
CASP1,0.1882480361309557,0.3111737457526589,0.1634987322828795,1.0548358092886e-09,0.0,True,0.1882480361309557,0.1634987322828795,0.0,0.4778645833333333
TNR,-0.8760954362575166,0.0046459251340332,0.01435529297707,0.567074842119843,0.0,False,0.8760954362575166,0.01435529297707,0.0,0.47770182291666663
LGALS3,0.1201331081516219,0.3287913124014519,0.2509615735332187,1.23205175370687e-17,0.0,True,0.1201331081516219,0.2509615735332187,0.0,0.47721354166666663
SERPINB9,0.4773919682456107,1.1875753014325887e-05,0.0426443374084937,0.0913859135380203,0.0,True,0.4773919682456107,0.0426443374084937,0.0,0.47705078124999994
CA2,0.2044443390695516,0.1797134563498287,0.1505596765753813,1.30139235856876e-07,0.0,True,0.2044443390695516,0.1505596765753813,0.0,0.4768880208333333
TMSB10,0.0808879001566413,0.0032221749079326,0.3561438102252753,5.29821916766016e-38,0.0,True,0.0808879001566413,0.3561438102252753,0.0,0.47656249999999994
FAM3C,0.0477033036779417,0.2825439772482465,0.5058909297299573,2.41445143300753e-65,0.0,True,0.0477033036779417,0.5058909297299573,0.0,0.4763997395833333
FUT8,0.2406827323101499,0.032499868198302,0.1243281350022017,7.67051222772853e-06,0.0,True,0.2406827323101499,0.1243281350022017,0.0,0.47607421874999994
CD6,-0.0816923803552622,0.3639630161108507,0.3448284969974411,6.54026169766153e-36,0.0,False,0.0816923803552622,0.3448284969974411,0.0,0.4759114583333333
TINAGL1,0.2002483232725573,0.0213181790283038,0.1505596765753813,1.1393940045491e-07,0.0,True,0.2002483232725573,0.1505596765753813,0.0,0.4749348958333333
CTSV,-0.5674887934636557,1.11266283385905e-05,0.0285691521967709,0.26079813660099,0.0,False,0.5674887934636557,0.0285691521967709,0.0,0.47379557291666663
CPVL,0.1111779014116551,0.6024314616594572,0.2630344058337938,1.17792315246501e-22,0.0,True,0.1111779014116551,0.2630344058337938,0.0,0.47363281249999994
NPPB,0.4596142221497477,0.0772807152413225,0.0426443374084937,0.0803271772113393,0.0,True,0.4596142221497477,0.0426443374084937,0.0,0.47314453124999994
TBCC,-0.2933370835645323,9.186931109025892e-05,0.0976107966264223,0.000153522625701,0.0,False,0.2933370835645323,0.0976107966264223,0.0,0.47314453124999994
CREG1,0.0784340379636656,0.1223510699778059,0.3561438102252753,1.58295234821414e-37,0.0,True,0.0784340379636656,0.3561438102252753,0.0,0.4729817708333333
GUSB,0.0023511771679221,0.9651381256941938,1.070389327891398,2.044240505885e-301,0.0,True,0.0023511771679221,1.070389327891398,0.0,0.4715169270833333
PSMG3,-0.0230828005144143,0.7071826044742844,0.2016338611696504,2.11744027400522e-13,0.0377928307907014,False,0.0230828005144143,0.2016338611696504,0.0377928307907014,0.470703125
LAT2,-0.1394013288890985,0.2884891397843369,0.2016338611696504,2.17584431323748e-13,0.0,False,0.1394013288890985,0.2016338611696504,0.0,0.4695638020833333
ATOX1,-0.1393558873496232,0.003968494196367,0.2016338611696504,1.71288922292829e-13,0.0,False,0.1393558873496232,0.2016338611696504,0.0,0.46923828124999994
RRM2B,0.0198158941259372,0.7938227809809829,0.1763227726404628,1.54763426756798e-10,0.2704732784561708,True,0.0198158941259372,0.1763227726404628,0.2704732784561708,0.46907552083333337
IKZF2,0.1159955268684225,0.1150908237331011,0.01435529297707,0.704297668570182,0.4035289231993814,True,0.1159955268684225,0.01435529297707,0.4035289231993814,0.46842447916666663
NCS1,0.1488485309768172,0.1580324291621759,0.1890338243900168,9.6535521183576e-10,0.0,True,0.1488485309768172,0.1890338243900168,0.0,0.46842447916666663
ARSA,-0.0244599192192991,0.7848227618750505,0.5945485495503542,1.50404190572942e-101,0.0,False,0.0244599192192991,0.5945485495503542,0.0,0.46793619791666663
MAGED1,-0.3034260587155408,0.0006043425503947,0.0840642647884745,0.0037029423000673,0.0,False,0.3034260587155408,0.0840642647884745,0.0,0.4674479166666666
ITGA6,0.3184770570363433,0.0016580713306656,-0.0740005814437769,0.0102675687850746,0.0,False,0.3184770570363433,0.0740005814437769,0.0,0.46728515624999994
RAB6A,0.0690298430256888,0.5649729354674546,-0.3770696490798233,1.1285621059662299e-40,0.0,False,0.0690298430256888,0.3770696490798233,0.0,0.4671223958333333
TBC1D5,-0.0298092311027584,0.4730744551603429,0.137503523749935,7.66763682163956e-07,0.4436729984203266,False,0.0298092311027584,0.137503523749935,0.4436729984203266,0.4658203125
GBP4,0.2730085852781965,0.1181648395935351,0.0976107966264223,0.0002017628619619,0.0,True,0.2730085852781965,0.0976107966264223,0.0,0.46500651041666663
VASN,0.0782033577794507,0.244542372191675,0.0840642647884745,0.0015311965683003,0.1479046294942265,True,0.0782033577794507,0.0840642647884745,0.1479046294942265,0.46500651041666663
FLT4,0.0568129403345851,0.1606313451612985,0.4114262457264649,3.1812290476230397e-49,0.0,True,0.0568129403345851,0.4114262457264649,0.0,0.4641927083333333
AK1,-0.2423872112850915,0.0010742065775727,0.1110313123887439,9.27131372175389e-05,0.0,False,0.2423872112850915,0.1110313123887439,0.0,0.4641927083333333
SPON1,0.046402265911027,0.8354600034272549,0.4541758931858021,2.67821128740904e-54,0.0,True,0.046402265911027,0.4541758931858021,0.0,0.46386718749999994
C19orf12,0.004946534981828,0.918705665538179,0.7824085649273732,1.8849182607248602e-169,0.0,True,0.004946534981828,0.7824085649273732,0.0,0.4627278645833333
MB,0.0729012676359657,0.5929329129057245,0.3448284969974411,6.775678034635159e-28,0.0,True,0.0729012676359657,0.3448284969974411,0.0,0.46256510416666663
NELL2,-0.4108352950833325,0.107430429351664,0.0426443374084937,0.0771669145849146,0.0,False,0.4108352950833325,0.0426443374084937,0.0,0.46240234374999994
MMP3,0.1699439523276869,0.5489544691566641,-0.1520030934450499,9.26011826463089e-06,0.0,False,0.1699439523276869,0.1520030934450499,0.0,0.46207682291666663
CLEC14A,0.0239654625526322,0.8606250349869644,0.1243281350022017,3.08922286655532e-05,0.6486639938100421,True,0.0239654625526322,0.1243281350022017,0.6486639938100421,0.46158854166666663
DGKZ,-0.1049850789461146,0.1684317691809467,0.0565835283663675,0.028863506553576,0.0503592317207359,False,0.1049850789461146,0.0565835283663675,0.0503592317207359,0.46142578125
ACP5,-0.022600978949872,0.9165381619151224,0.5849625007211562,5.97949564578212e-94,0.0,False,0.022600978949872,0.5849625007211562,0.0,0.46126302083333326
COX5B,-0.1101155675375942,0.0345228496097038,0.2387868595871164,8.25650969083399e-18,0.0,False,0.1101155675375942,0.2387868595871164,0.0,0.4607747395833333
RBKS,-0.0528080852525061,0.4554917709600989,0.4222330006830478,1.66905265260291e-50,0.0,False,0.0528080852525061,0.4222330006830478,0.0,0.4607747395833333
METAP1D,-0.1511009352681718,0.1235536497849848,0.1763227726404628,1.20628271357235e-10,0.0,False,0.1511009352681718,0.1763227726404628,0.0,0.46044921874999994
PTPRS,-0.077745817537588,0.4486587266783819,-0.3219280948873623,1.9119367092401999e-31,0.0,True,0.077745817537588,0.3219280948873623,0.0,0.45963541666666663
IL33,0.5396713435845868,0.0339525654255222,0.0,0.889164044384537,0.0,False,0.5396713435845868,0.0,0.0,0.45947265624999994
PDP1,0.3570212598370919,6.212803135814917e-06,0.0565835283663675,0.0270778693466357,0.0,True,0.3570212598370919,0.0565835283663675,0.0,0.4593098958333333
MMP10,0.3964483185400986,0.0977432968081061,0.0426443374084937,0.194874100594142,0.0,True,0.3964483185400986,0.0426443374084937,0.0,0.45914713541666663
CASP8,0.473615566790726,0.0007190999858597,-0.014499569695115,0.568657587037823,0.0,False,0.473615566790726,0.014499569695115,0.0,0.45898437499999994
GNE,0.2326978080275719,0.0227302788020764,0.1110313123887439,2.14299019257634e-05,0.0,True,0.2326978080275719,0.1110313123887439,0.0,0.4583333333333333
CA9,0.1062681191328298,0.6636055113635015,0.0426443374084937,0.112714891653436,0.112430111974098,True,0.1062681191328298,0.0426443374084937,0.112430111974098,0.4583333333333333
CASP2,0.1850951006829593,3.666272415986283e-05,0.137503523749935,1.32090444904821e-06,0.0,True,0.1850951006829593,0.137503523749935,0.0,0.4578450520833333
PRKAB1,-0.032625435798872,0.5906244882586525,0.1505596765753813,4.96301758061913e-08,0.0876213992868692,False,0.032625435798872,0.1505596765753813,0.0876213992868692,0.4578450520833333
CCL28,0.3905288777525051,0.0853464572218645,0.0426443374084937,0.0795667140969977,0.0,True,0.3905288777525051,0.0426443374084937,0.0,0.45719401041666663
WARS,-0.086036875006263,0.3420769729081009,0.2868811477881615,1.0021567702289e-24,0.0,False,0.086036875006263,0.2868811477881615,0.0,0.4568684895833333
TPPP3,-0.4415952138646588,0.0040414262592085,0.0285691521967709,0.268548031284694,0.0,False,0.4415952138646588,0.0285691521967709,0.0,0.4568684895833333
SRC,0.3096780097011296,0.0015486640263262,0.070389327891398,0.0193497262774272,0.0,True,0.3096780097011296,0.070389327891398,0.0,0.4563802083333333
IL10RB,0.0126749774028862,0.8251677004091097,0.6415460290875237,9.86460300395129e-112,0.0,True,0.0126749774028862,0.6415460290875237,0.0,0.45621744791666663
HPCAL1,0.2283317427518802,0.0118407757421727,0.1110313123887439,5.67227625527773e-05,0.0,True,0.2283317427518802,0.1110313123887439,0.0,0.4554036458333333
SMAD5,0.0955512213095222,0.0717865105739168,0.2630344058337938,3.03627905760368e-20,0.0,True,0.0955512213095222,0.2630344058337938,0.0,0.45507812499999994
C4BPB,0.3625764384743117,0.1030389322678229,-0.043943347587597,0.109015212765183,0.0,False,0.3625764384743117,0.043943347587597,0.0,0.45458984374999994
TIA1,0.1963206409899704,0.0006945215951028,0.1243281350022017,1.90124833258005e-06,0.0,True,0.1963206409899704,0.1243281350022017,0.0,0.45458984374999994
BAMBI,-0.0434452281271937,0.5802683072722347,0.1243281350022017,7.31284957001033e-06,0.1767502247834514,False,0.0434452281271937,0.1243281350022017,0.1767502247834514,0.4544270833333333
CANT1,0.0699009131917343,0.27185067589759,0.3334237337251918,2.77867362222228e-33,0.0,True,0.0699009131917343,0.3334237337251918,0.0,0.4544270833333333
DPY30,0.012911600258155,0.8102165478557536,0.6040713236688608,2.7319433314826e-103,0.0,True,0.012911600258155,0.6040713236688608,0.0,0.45410156249999994
PLA2G15,-0.0020890901798251,0.9778958897044646,0.7311832415721999,4.1200485628479104e-151,0.0,False,0.0020890901798251,0.7311832415721999,0.0,0.45361328124999994
STK4,0.2440224623139109,0.0008154592812447,0.0976107966264223,0.0004140952886353,0.0,True,0.2440224623139109,0.0976107966264223,0.0,0.45328776041666663
DUOX2,0.3976866829736902,0.0148635889848919,-0.0291463456595165,0.199730459458787,0.0,False,0.3976866829736902,0.0291463456595165,0.0,0.45231119791666663
MPI,-0.1744461069874683,0.0781317816030636,0.137503523749935,1.56964374625064e-06,0.0,False,0.1744461069874683,0.137503523749935,0.0,0.4519856770833333
CPA1,0.0741699757268214,0.6076718982677568,-0.0291463456595165,0.257551565293379,0.7728820286947998,False,0.0741699757268214,0.0291463456595165,0.7728820286947998,0.45149739583333326
PLA2G7,-0.0346032400275682,0.8912716690272626,-0.4540316308947075,1.57535865149445e-57,0.0,True,0.0346032400275682,0.4540316308947075,0.0,0.45117187499999994
NTRK2,0.0546585935000027,0.7836245267197213,0.3785116232537298,3.9262917167310795e-40,0.0,True,0.0546585935000027,0.3785116232537298,0.0,0.45084635416666663
SAMD9L,0.1725894283364679,0.2050545629874566,0.137503523749935,3.50845956053313e-07,0.0,True,0.1725894283364679,0.137503523749935,0.0,0.45035807291666663
BAG3,-0.149172919983707,0.0684280929359339,0.1634987322828795,5.4227488151871305e-09,0.0,False,0.149172919983707,0.1634987322828795,0.0,0.4495442708333333
HMOX1,-0.2454416418571394,0.0858809997289674,-0.0892673380970874,0.0008828821836989,0.0,True,0.2454416418571394,0.0892673380970874,0.0,0.4495442708333333
CD8A,0.0430785195764409,0.8223283553536476,0.4222330006830478,7.097914896423469e-55,0.0,True,0.0430785195764409,0.4222330006830478,0.0,0.4490559895833333
PLA2G1B,0.0205200238847176,0.8064487987868604,-0.5353317329965558,1.27206812700518e-79,0.0,False,0.0205200238847176,0.5353317329965558,0.0,0.44775390624999994
ACP6,-0.3185611053759363,0.0014268192708559,0.0565835283663675,0.05318739302511,0.0,False,0.3185611053759363,0.0565835283663675,0.0,0.4475911458333333
SLC27A4,0.0875670145626568,0.2227013417661207,0.2630344058337938,1.99257908430827e-21,0.0,True,0.0875670145626568,0.2630344058337938,0.0,0.4466145833333333
AKT1S1,0.1352798140927316,0.0754143420530054,0.1763227726404628,3.07195967401029e-10,0.0,True,0.1352798140927316,0.1763227726404628,0.0,0.44547526041666663
PSMA1,-0.0792102320927305,0.0355098533406384,-0.043943347587597,0.134736741891924,0.331254760618021,True,0.0792102320927305,0.043943347587597,0.331254760618021,0.4453125
VIM,0.2456810009837067,0.004604279833677,0.0840642647884745,0.004090666759438,0.0,True,0.2456810009837067,0.0840642647884745,0.0,0.44531249999999994
ERP44,-0.0857382653571381,0.0373643288267147,0.2630344058337938,7.822012730258969e-22,0.0,False,0.0857382653571381,0.2630344058337938,0.0,0.4446614583333333
HYOU1,-0.1047676757493771,0.1236175964826798,-0.014499569695115,0.469905656150296,0.2025229110231327,True,0.1047676757493771,0.014499569695115,0.2025229110231327,0.44449869791666663
SPP1,0.2917344278822114,0.0789554904086832,-0.0588936890535685,0.0321607730329628,0.0,False,0.2917344278822114,0.0588936890535685,0.0,0.44417317708333326
CA11,-0.3510061978270693,0.0143192929484296,0.0426443374084937,0.0706187136115034,0.0,False,0.3510061978270693,0.0426443374084937,0.0,0.44384765624999994
CEACAM1,0.1013211798602817,0.3764685911413462,0.2265085298086797,1.35851087261007e-16,0.0,True,0.1013211798602817,0.2265085298086797,0.0,0.4436848958333333
FMR1,0.0813990045864621,0.071324843244018,0.0285691521967709,0.253589759793843,0.5486444025912688,True,0.0813990045864621,0.0285691521967709,0.5486444025912688,0.4436848958333333
GLT8D2,-0.413259178189854,0.0647333829618657,0.01435529297707,0.54099101001207,0.0,False,0.413259178189854,0.01435529297707,0.0,0.44319661458333326
RAB6B,-0.4333515537124048,0.002695219126495,0.0,0.920496505794643,0.0,False,0.4333515537124048,0.0,0.0,0.44254557291666663
TGFBI,-0.0706536908370889,0.6848855775980146,0.2986583155645151,2.31685391560681e-27,0.0,False,0.0706536908370889,0.2986583155645151,0.0,0.44189453124999994
RHOC,0.237685484261279,0.0625983005290191,0.0840642647884745,0.0020899397273586,0.0,True,0.237685484261279,0.0840642647884745,0.0,0.44140624999999994
DPP4,-0.2171548573427308,0.1826786095695252,0.0976107966264223,0.0011011957048611,0.0,False,0.2171548573427308,0.0976107966264223,0.0,0.44091796874999994
PMVK,-0.301614994403506,0.0015387224979811,0.0565835283663675,0.047642037777315,0.0,False,0.301614994403506,0.0565835283663675,0.0,0.4407552083333333
IL10RA,-0.1942685252738067,0.2761532578125832,0.1110313123887439,2.28146836937039e-05,0.0,False,0.1942685252738067,0.1110313123887439,0.0,0.44010416666666663
SETMAR,0.0419605403897289,0.4832625571687422,0.4005379295837288,1.36405786753377e-45,0.0,True,0.0419605403897289,0.4005379295837288,0.0,0.44010416666666663
GFER,0.0467926772556399,0.5065193808750797,0.3785116232537298,6.4349393716632096e-43,0.0,True,0.0467926772556399,0.3785116232537298,0.0,0.44010416666666663
SPINK1,0.0592636709586429,0.0737098157759056,0.3334237337251918,3.7595282992155704e-31,0.0,True,0.0592636709586429,0.3334237337251918,0.0,0.43912760416666663
MTPN,0.2441570828345902,0.0603521187671572,-0.0740005814437769,0.0041293661487796,0.0,False,0.2441570828345902,0.0740005814437769,0.0,0.43896484374999994
VCAN,-0.083436691180454,0.719524865175041,-0.2515387669959644,3.11267144037756e-20,0.0,True,0.083436691180454,0.2515387669959644,0.0,0.43863932291666663
STX8,-0.1036531738032611,0.0393927347420696,0.2141248053528473,1.79426120943902e-15,0.0,False,0.1036531738032611,0.2141248053528473,0.0,0.43863932291666663
SF3B4,0.0762424635883469,0.0905452048524323,-0.0291463456595165,0.28480357346439,0.4830897191461957,False,0.0762424635883469,0.0291463456595165,0.4830897191461957,0.43847656249999994
SDC4,0.3340763352318259,0.0019172808956326,0.0426443374084937,0.0745433600538943,0.0,True,0.3340763352318259,0.0426443374084937,0.0,0.4383138020833333
PTK7,0.1159635436240602,0.2266894532275359,0.1890338243900168,7.42429159018723e-12,0.0,True,0.1159635436240602,0.1890338243900168,0.0,0.4368489583333333
CARHSP1,0.2893463809254388,0.0140955503557094,0.0565835283663675,0.0428724103936419,0.0,True,0.2893463809254388,0.0565835283663675,0.0,0.4368489583333333
PNLIPRP2,0.2524203699329561,0.3634910346540524,0.070389327891398,0.0187539920205481,0.0,True,0.2524203699329561,0.070389327891398,0.0,0.4368489583333333
SERPINB1,0.1890281738471202,0.0026862321227623,0.1110313123887439,6.10172317932811e-05,0.0,True,0.1890281738471202,0.1110313123887439,0.0,0.4368489583333333
C2CD2L,-0.1697770135401004,0.0038050821763911,0.1243281350022017,2.04255385084586e-06,0.0,False,0.1697770135401004,0.1243281350022017,0.0,0.43668619791666663
CD164,0.0567344150438593,0.1187543487599843,0.3334237337251918,1.39885485040097e-32,0.0,True,0.0567344150438593,0.3334237337251918,0.0,0.43652343749999994
TACC3,-0.1059376945758128,0.0520660771353707,0.0285691521967709,0.351786574489919,0.0492791375477123,False,0.1059376945758128,0.0285691521967709,0.0492791375477123,0.43554687499999994
VASH1,-0.1682948653709282,0.2269638023785797,0.1243281350022017,1.04213663397239e-05,0.0,False,0.1682948653709282,0.1243281350022017,0.0,0.4353841145833333
HCLS1,-0.1241510946641604,0.5507406663711818,0.1763227726404628,1.42876264978349e-10,0.0,False,0.1241510946641604,0.1763227726404628,0.0,0.4353841145833333
VNN2,0.0408612876340823,0.8789760900637574,0.3895668117627256,5.66077914190844e-45,0.0,True,0.0408612876340823,0.3895668117627256,0.0,0.43522135416666663
MSMB,-0.2657721694730552,0.4642424309733897,-0.0588936890535685,0.0327824069339551,0.0,True,0.2657721694730552,0.0588936890535685,0.0,0.43473307291666663
IL6ST,0.0618019808145344,0.1280101452185614,0.3103401206121505,6.955014171973269e-29,0.0,True,0.0618019808145344,0.3103401206121505,0.0,0.4344075520833333
TDRKH,-0.0829613557719293,0.2951015135139939,0.2509615735332187,6.078875929563821e-20,0.0,False,0.0829613557719293,0.2509615735332187,0.0,0.43424479166666663
FXYD5,-0.1812063943690418,0.1485772623324888,0.1110313123887439,0.0001111443488865,0.0,False,0.1812063943690418,0.1110313123887439,0.0,0.43424479166666663
SLC39A14,0.0805340123433584,0.0374234467103463,-0.2515387669959644,3.1913753728626003e-20,0.0,False,0.0805340123433584,0.2515387669959644,0.0,0.43310546874999994
ANXA3,0.1534812734022548,0.1716726898230606,0.137503523749935,1.71191364287175e-07,0.0,True,0.1534812734022548,0.137503523749935,0.0,0.43277994791666663
VWF,-0.0568257277669168,0.8036006340676968,0.3219280948873623,7.40743658412747e-31,0.0,False,0.0568257277669168,0.3219280948873623,0.0,0.43261718749999994
PPP1R12A,0.1209218873182962,0.0079134576221819,0.1763227726404628,2.61851003000431e-10,0.0,True,0.1209218873182962,0.1763227726404628,0.0,0.4324544270833333
ALPP,0.0642481427161643,0.280110917550078,0.2986583155645151,6.822724420677101e-26,0.0,True,0.0642481427161643,0.2986583155645151,0.0,0.43212890624999994
CTSL,0.0324603800056344,0.6986469017163861,0.4005379295837288,8.36327535268151e-46,0.0,True,0.0324603800056344,0.4005379295837288,0.0,0.4309895833333333
GRPEL1,0.0049798575375934,0.9406987101286098,0.5459683691052925,7.26082874312866e-84,0.0,True,0.0049798575375934,0.5459683691052925,0.0,0.43017578124999994
PRTFDC1,-0.2679975489304489,0.039709024008328,0.0565835283663675,0.0638770768343944,0.0,False,0.2679975489304489,0.0565835283663675,0.0,0.4290364583333333
SNX9,0.1387550561528794,0.0146620678301159,0.1505596765753813,6.52256004277079e-08,0.0,True,0.1387550561528794,0.1505596765753813,0.0,0.42871093749999994
CNST,-0.1386057836090231,0.0173089024101163,0.1505596765753813,2.08174939436192e-08,0.0,False,0.1386057836090231,0.1505596765753813,0.0,0.4280598958333333
AHCY,0.0999918471453646,0.2509280614601663,0.2016338611696504,3.14793730670645e-13,0.0,True,0.0999918471453646,0.2016338611696504,0.0,0.42789713541666663
SPARC,-0.1167360594436086,0.5765631243359416,0.1763227726404628,2.2215115493994e-11,0.0,False,0.1167360594436086,0.1763227726404628,0.0,0.42789713541666663
LRP1,0.0924214196854649,0.6281968116029428,-0.2175914350726267,4.5586201688698505e-14,0.0,False,0.0924214196854649,0.2175914350726267,0.0,0.42773437499999994
ICA1,-0.1917288843208044,0.0001315062363612,0.0976107966264223,0.0007063084886035,0.0,False,0.1917288843208044,0.0976107966264223,0.0,0.42724609374999994
